task,prompt,answer
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: Diamond-Blackfan anemia
Drugs: DB00746, DB12147, DB11621, DB06210, DB01609, DB00529, DB12015, DB12070, DB01357, DB00205, DB01263, DB00479, DB09291, DB08877, DB00615, DB10343, DB00091, DB11581, DB00028, DB00650, DB00607, DB00632, DB00507, DB00619, DB00099, DB00330, DB00513, DB00582, DB11239, DB09080, DB00012, DB00531, DB14515, DB01284, DB00947, DB00299, DB01117, DB05812, DB09113, DB01610, DB00480, DB01024, DB00611, DB00016, DB01586, DB01045, DB11311, DB13149, DB13148, DB13150
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00746, 2. DB12147, 3. DB11621, 4. DB06210, 5. DB01609"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: thrombocytopenic purpura
Drugs: DB15444, DB06210, DB11712, DB12070, DB01088, DB08820, DB06636, DB01406, DB00003, DB00513, DB00028, DB00582, DB11581, DB01263, DB01592, DB00975, DB00594, DB06802, DB09130, DB00110, DB00400, DB00844, DB00353, DB00035, DB00601, DB00396, DB00887, DB01339, DB00905, DB00355, DB00302, DB00012, DB00007, DB01140, DB00929, DB09526, DB00760, DB09321, DB00979, DB00750, DB01117, DB00099, DB00091, DB00016, DB00437, DB00333, DB01110, DB09076, DB00787, DB09154
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB15444, 2. DB06210, 3. DB11712, 4. DB12070, 5. DB01088"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: purpura fulminans
Drugs: DB12010, DB12500, DB00291, DB11598, DB11166, DB01330, DB01087, DB00553, DB00681, DB00278, DB00746, DB13151, DB06636, DB00659, DB11063, DB00036, DB00665, DB01609, DB00529, DB01219, DB05332, DB00621, DB00200, DB00049, DB00773, DB00020, DB01119, DB11995, DB06688, DB13148, DB13149, DB13150, DB11311, DB11312, DB00100, DB13152, DB13933, DB13884, DB01263, DB00692, DB00760, DB00312, DB06595, DB01088, DB11363, DB00205, DB00026, DB00464, DB06800, DB00104
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB12010, 2. DB12500, 3. DB00291, 4. DB11598, 5. DB11166"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: acquired purpura fulminans
Drugs: DB12010, DB12500, DB00291, DB11598, DB11166, DB01330, DB01087, DB00553, DB00681, DB00278, DB00746, DB13151, DB06636, DB00659, DB11063, DB00036, DB00665, DB01609, DB00529, DB01219, DB05332, DB00621, DB00200, DB00049, DB00773, DB00020, DB01119, DB11995, DB06688, DB13148, DB13149, DB13150, DB11311, DB11312, DB00100, DB13152, DB13933, DB13884, DB01263, DB00692, DB00760, DB00312, DB06595, DB01088, DB11363, DB00205, DB00026, DB00464, DB06800, DB00104
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB12010, 2. DB12500, 3. DB00291, 4. DB11598, 5. DB11166"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: methemoglobinemia
Drugs: DB11714, DB00773, DB00352, DB08871, DB06589, DB08167, DB00200, DB08904, DB00320, DB00250, DB09073, DB00947, DB00853, DB00043, DB00671, DB01590, DB01179, DB00569, DB00990, DB00673, DB14740, DB00070, DB06205, DB00760, DB01033, DB00019, DB00982, DB00350, DB01284, DB14478, DB11061, DB00601, DB00565, DB06774, DB00961, DB06799, DB01006, DB05679, DB01101, DB01142, DB00658, DB14482, DB00028, DB00355, DB00368, DB11060, DB01611, DB00997, DB01610, DB00750
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB11714, 2. DB00773, 3. DB00352, 4. DB08871, 5. DB06589"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: streptococcal toxic-shock syndrome
Drugs: DB01259, DB09049, DB00459, DB00947, DB01590, DB00601, DB00028, DB00569, DB08815, DB06700, DB09040, DB00355, DB00990, DB00017, DB00565, DB00760, DB01190, DB01006, DB01101, DB00750, DB00485, DB00067, DB11124, DB00911, DB00470, DB00368, DB14509, DB00997, DB11097, DB00871, DB00675, DB00988, DB00304, DB00477, DB00687, DB00083, DB00019, DB01294, DB06695, DB01413, DB01113, DB00388, DB01432, DB00512, DB06643, DB00099, DB00836, DB00091, DB00333, DB00319
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB01259, 2. DB09049, 3. DB00459, 4. DB00947, 5. DB01590"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: thromboangiitis obliterans
Drugs: DB09291, DB00375, DB00632, DB01166, DB00961, DB06441, DB14156, DB01744, DB11090, DB01142, DB01620, DB05676, DB01273, DB06711, DB09517, DB00760, DB00704, DB00333, DB00258, DB14488, DB00048, DB01294, DB03166, DB11077, DB00951, DB09027, DB01839, DB00540, DB01432, DB14482, DB01012, DB00231, DB00184, DB11571, DB11572, DB00230, DB00633, DB00742, DB00131, DB00640, DB11300, DB08947, DB00883, DB01115, DB00368, DB00136, DB09141, DB00214, DB00422, DB00841
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB09291, 2. DB00375, 3. DB00632, 4. DB01166, 5. DB00961"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: multiple endocrine neoplasia
Drugs: DB00142, DB00128, DB00135, DB00134, DB00149, DB00150, DB00160, DB00133, DB03929, DB00172, DB00123, DB00120, DB00117, DB00156, DB00161, DB00125, DB00167, DB00145, DB06791, DB00531, DB00248, DB06413, DB09517, DB09477, DB00673, DB00485, DB09299, DB01012, DB00099, DB00231, DB00470, DB01610, DB01255, DB09125, DB09422, DB14482, DB00019, DB11093, DB09324, DB03255, DB00887, DB13749, DB13943, DB13944, DB13946, DB01420, DB00624, DB14488, DB00091, DB00836
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00142, 2. DB00128, 3. DB00135, 4. DB00134, 5. DB00149"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: meningococcal infection
Drugs: DB00278, DB00605, DB01095, DB09275, DB00008, DB00811, DB01045, DB00759, DB04920, DB08934, DB00368, DB12753, DB00879, DB00300, DB09085, DB00724, DB00688, DB01221, DB01416, DB00241, DB05245, DB00591, DB00750, DB01260, DB00016, DB00201, DB00181, DB00860, DB15566, DB14631, DB00684, DB00218, DB00986, DB01400, DB00669, DB00864, DB00820, DB00512, DB00924, DB00814, DB00537, DB00186, DB00175, DB06228, DB11126, DB00203, DB00557, DB00556, DB01118, DB00813
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00278, 2. DB00605, 3. DB01095, 4. DB09275, 5. DB00008"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: bronchial disease
Drugs: DB06626, DB13896, DB06794, DB00059, DB09414, DB00746, DB05039, DB01088, DB00205, DB00003, DB11598, DB11166, DB08912, DB00479, DB08911, DB09060, DB01357, DB12023, DB09343, DB01274, DB00312, DB00621, DB15444, DB06119, DB01609, DB00880, DB08896, DB06824, DB00760, DB01421, DB00352, DB06636, DB13259, DB08875, DB01019, DB06589, DB01119, DB01656, DB06800, DB00559, DB00002, DB01200, DB00110, DB00897, DB11712, DB00615, DB01219, DB00200, DB00102, DB00899
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB06626, 2. DB13896, 3. DB06794, 4. DB00059, 5. DB09414"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: pulmonary edema
Drugs: DB01257, DB00427, DB00058, DB00553, DB00681, DB06410, DB06616, DB13259, DB00910, DB01042, DB01184, DB01219, DB00695, DB11604, DB00903, DB11793, DB00479, DB09543, DB00205, DB00016, DB09517, DB00258, DB00658, DB01168, DB01012, DB01119, DB00012, DB00499, DB00220, DB00524, DB13743, DB00887, DB00200, DB00214, DB00621, DB08931, DB09511, DB09075, DB01597, DB01598, DB00742, DB00883, DB08875, DB12070, DB01088, DB09146, DB00727, DB00136, DB00438, DB00374
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB01257, 2. DB00427, 3. DB00058, 4. DB00553, 5. DB00681"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: folic acid deficiency anemia
Drugs: DB00746, DB01609, DB00618, DB00261, DB09265, DB06636, DB00073, DB11132, DB01004, DB09312, DB00098, DB00223, DB00850, DB00605, DB00861, DB06215, DB06766, DB01610, DB00002, DB08910, DB01091, DB00017, DB00808, DB00507, DB00012, DB08885, DB00518, DB09331, DB00028, DB00975, DB06205, DB00070, DB14740, DB06274, DB01012, DB08899, DB09477, DB00921, DB11093, DB01263, DB09321, DB13139, DB00709, DB00632, DB14488, DB08897, DB00458, DB00688, DB01309, DB00877
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00746, 2. DB01609, 3. DB00618, 4. DB00261, 5. DB09265"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: renal tubular acidosis
Drugs: DB06626, DB06792, DB06410, DB00205, DB05332, DB01010, DB11098, DB00098, DB09312, DB06603, DB00359, DB06595, DB08916, DB01609, DB00880, DB14520, DB06824, DB09146, DB06819, DB11598, DB11166, DB01024, DB01610, DB01012, DB00102, DB00125, DB09263, DB00658, DB00258, DB12070, DB01058, DB00479, DB00016, DB00080, DB00949, DB00910, DB14975, DB00012, DB00964, DB12941, DB00136, DB06636, DB03128, DB00744, DB00742, DB00688, DB09570, DB01406, DB00073, DB01598
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB06626, 2. DB06792, 3. DB06410, 4. DB00205, 5. DB05332"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: renal osteodystrophy
Drugs: DB00910, DB00658, DB00016, DB14520, DB13743, DB01012, DB00746, DB00258, DB13259, DB06626, DB00692, DB09517, DB06792, DB09146, DB00621, DB00080, DB14048, DB00438, DB00020, DB00188, DB00961, DB00211, DB00278, DB11652, DB00012, DB00742, DB09060, DB11104, DB00350, DB11312, DB13148, DB13149, DB13150, DB11311, DB13884, DB13152, DB13933, DB00100, DB11113, DB00520, DB00030, DB08864, DB00556, DB09263, DB05039, DB06410, DB13151, DB00760, DB11126, DB00895
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00910, 2. DB00658, 3. DB00016, 4. DB14520, 5. DB13743"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: heart cancer
Drugs: DB01956, DB06717, DB11210, DB00151, DB06366, DB08865, DB00142, DB00128, DB00135, DB00123, DB00160, DB00150, DB00149, DB03929, DB00134, DB00133, DB00172, DB00120, DB00117, DB00156, DB05773, DB00072, DB14962, DB06791, DB09343, DB00161, DB09272, DB00125, DB00167, DB06589, DB08896, DB12095, DB00145, DB00305, DB00619, DB08871, DB01101, DB00019, DB00432, DB00104, DB00377, DB09074, DB03255, DB14515, DB06215, DB00889, DB11130, DB00002, DB00703, DB00303
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB01956, 2. DB06717, 3. DB11210, 4. DB00151, 5. DB06366"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: carbamoyl phosphate synthetase I deficiency disease
Drugs: DB00155, DB00125, DB00167, DB00583, DB06603, DB11995, DB09060, DB00161, DB00200, DB00312, DB06756, DB00026, DB00464, DB01259, DB01119, DB09422, DB01220, DB00581, DB13743, DB05316, DB06212, DB06016, DB01339, DB00479, DB00278, DB06201, DB00080, DB09228, DB06404, DB00438, DB06218, DB04844, DB11248, DB00406, DB11311, DB13148, DB13149, DB13150, DB11312, DB00760, DB00100, DB13933, DB13884, DB13152, DB00104, DB12095, DB01203, DB06755, DB00493, DB08864
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00155, 2. DB00125, 3. DB00167, 4. DB00583, 5. DB06603"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: peritonitis
Drugs: DB00058, DB00529, DB09060, DB00681, DB00553, DB00981, DB14520, DB00411, DB01257, DB11130, DB13743, DB00601, DB00558, DB09264, DB06792, DB11166, DB11598, DB00520, DB00104, DB00648, DB00659, DB00205, DB09517, DB01610, DB00312, DB00621, DB12161, DB09146, DB01099, DB00877, DB03255, DB00020, DB00479, DB00303, DB00319, DB06800, DB00098, DB09312, DB01362, DB00200, DB11995, DB00445, DB01357, DB01081, DB00565, DB00470, DB00692, DB01380, DB00211, DB00278
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00058, 2. DB00529, 3. DB09060, 4. DB00681, 5. DB00553"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: strongyloidiasis
Drugs: DB00039, DB06697, DB06708, DB12070, DB00553, DB06595, DB00105, DB09264, DB09060, DB06636, DB00639, DB01099, DB00744, DB00495, DB00925, DB01263, DB00036, DB00789, DB01281, DB09272, DB06612, DB01610, DB01058, DB00518, DB00026, DB00031, DB11595, DB00795, DB09291, DB08864, DB06674, DB11311, DB13150, DB13149, DB11312, DB13148, DB13884, DB13152, DB13933, DB00100, DB08917, DB01586, DB09075, DB10343, DB00688, DB05676, DB04890, DB00760, DB08877, DB00104
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00039, 2. DB06697, 3. DB06708, 4. DB12070, 5. DB00553"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: hyperargininemia
Drugs: DB00155, DB00125, DB00167, DB00583, DB06603, DB00200, DB11995, DB09060, DB00161, DB00312, DB06756, DB00026, DB00464, DB01259, DB09422, DB01119, DB01220, DB00581, DB13743, DB05316, DB06212, DB06016, DB01339, DB00479, DB00278, DB00080, DB06201, DB09228, DB06404, DB00438, DB06218, DB04844, DB11248, DB00406, DB11312, DB13148, DB13149, DB11311, DB13150, DB00760, DB13884, DB13152, DB13933, DB00100, DB00104, DB12095, DB01203, DB06755, DB00493, DB08864
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB00155, 2. DB00125, 3. DB00167, 4. DB00583, 5. DB06603"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: white piedra
Drugs: DB01099, DB00058, DB00520, DB09060, DB13874, DB00020, DB00582, DB00553, DB12070, DB11635, DB00738, DB00529, DB00427, DB06595, DB08901, DB00188, DB00059, DB01399, DB01330, DB14568, DB00760, DB00220, DB01087, DB00352, DB00479, DB01011, DB11166, DB11598, DB00601, DB09115, DB08828, DB09532, DB11581, DB00438, DB00026, DB05332, DB00621, DB00877, DB01168, DB00155, DB00291, DB11130, DB06603, DB06800, DB00080, DB01268, DB01610, DB00802, DB11995, DB00895
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB01099, 2. DB00058, 3. DB00520, 4. DB09060, 5. DB13874"
drug_repurposing,"Your task is to identify top 5 drugs that can be potentially repurposed to treat the given disease. From the list, prioritize the drug list with the highest potential (matching the given DrugBank IDs).
Disease: small intestine cancer
Drugs: DB01956, DB11210, DB00151, DB00142, DB00128, DB00135, DB00123, DB00172, DB00150, DB00149, DB00134, DB00133, DB00160, DB03929, DB00120, DB00117, DB00156, DB06791, DB00161, DB09343, DB09272, DB00125, DB00167, DB08896, DB12095, DB00145, DB00305, DB00619, DB01101, DB00432, DB00104, DB09074, DB14515, DB00019, DB06215, DB03255, DB11130, DB00889, DB00377, DB00002, DB00703, DB00303, DB01590, DB01081, DB06755, DB09477, DB00375, DB00099, DB01033, DB01183
Output format: a list of drugs with their DrugBank IDs, no drug name, just the IDs: 1. DB00001 2. DB00002 3. DB00003 ..","1. DB01956, 2. DB11210, 3. DB00151, 4. DB00142, 5. DB00128"
